text	problematic
@KeiveeB shut up bitch it ainn complete witout Money Melle n it	0
"$60 torch down the drain cause either I was to high and lost it or one of my ""niggas"" finessed that hoe fuckkkkk ittt"	0
@Laurenlablue11 basically we ain't got room for basic bitches.	0
RT @_xplicitContent: if im bad built ok yall built like tractors yall got relationships bitch where mine ?? &#128533;	0
They get attitudes like bitches too , i think some of yall niggas need a bra and panties	0
Shower rod that hoe http://t.co/TdZXBl6Isf	0
Jihadis betting on public protests in Britain to force UK gov out of the anti-ISIS coalition http://t.co/5gJSmrfzWJ	0
Got to 8 on flappy birds can you say happiest girl on earth	0
Motherfuckas tryna hate on my whip acting like they got cooler interior/light up speakers hell nah bitch boys http://t.co/trbopWKAug	0
What would yall do?.....I would act like one of them nd act like we lookin for the same bitch lmao http://t.co/7d0JeAmUvf	0
&#8220;@therealiman: No one wants to see curvy women - Karl Lagerfeld&#8221; he retarded	0
If you body count more then mine you a hoe js.	0
ain't my hoe, I just thought it was.&#128524;&#128080;	0
"&#8220;@LODMTPAPI: Clingy girlfriends are the best &#128175;&#10084;&#65039;&#128553;&#128143; http://t.co/Dt9nua4u7A&#8221;

Stop lying to these hoes bro.. That shit annoying"	0
Disturbing: feeling pressure from #ISIS fanboys, Al Qaeda fanboys resort to celebrating 9/11 to reclaim their Jihadi bona fides	0
@Toetancchamon Wilde nog even checken op Twitter hoe het ging maar had zo'n heftige wond niet verwacht, heftig. Sterkte &amp; beterschap hoor!	0
I guess none of deez rappin ass niggas wanna throw dem bitches wit da big homie @gucci1017	0
Now my side bitch my main bitch cause my main bitch aint feelin me no moe	0
RT @ImaGrumpyCat: who remembers this bitch? &#128514;&#128557; http://t.co/P9MmBzqMiH	0
RT @FuckYouIsaac_: Maury 70 years old still exposing hoes	0
@helliesmalls @Huntermoore crazy bitch why	0
@Buckm00se I don't like the sand nigger but it's entertaining like 6 knockdowns	1
RT @BrickyardBeezy: I used to chase hoes now it's Dollar$igns	0
@JRise88 ill fuck you til you love me faggot	0
or dead &#8220;@Royceda59: &#128514; Word RT @TAXSTONE: If ya moms calling the cops after she ain't heard from you for four days you probably pussy&#8221;	0
Yaz bitch yaz, http://t.co/EOmRMqWNqT	0
RT @CauseWereGuys: Marilyn Monroe was the biggest hoe of all time... bitches worship her like she got a Nobel Prize and all she did was fuc&#8230;	0
RT @tolkienproverb: Fairy tale does not deny the existence of sorrow and failure...	0
RT @Heissarcastic: Pop a molly? Why don't some of you hoes start popping birth control	0
@InEyeAleE Son. We the sammich family out this bitch. She KNOW Joey love sammiches.	0
Let me show you how that pussy work!!!! RT @LoyalLamb85: Brian McKnight should have more accolades. His music is everything. EVERYTHING.	0
Ugly bitches stay subbing	0
ugh&#8230; the bitch name was Leather&#8230;	0
Niggas talk more than bitches these days	0
The only time I screamed was when Tyrese tackled that hoe ass bitch #TheWalkingDead	0
Joe young gone shoot that bitch	0
RT @hoez4sale: Lmao they all trash before &amp; after &#128530;&#128557;	0
Niggas/bitches cheat cause mf's always think they gettin played	1
That would be so weird and uncomfortable working at one of those whore coffee stands.Like I would freeze my ass off, those bitches get naked	0
Bitch ain't u his lawyer y u thank ery body STFU kill dat bitch to	0
Charles Tillmans' eyes are more yellow than corn	0
Fear no bitch	0
@lil_TR1LL can't wait 2 see my bitch tmrw #gatsby #l00py	0
@SemiMooch and I believe we all evolved or whatnot, but I find it hard to believe that we all came from apes	0
Dude why do i have to be such a bitch..? Like i'm confused.	0
RT @BigBootyProbs: Happy Valentine&#8217;s Day big booty bitches. &#10084;	0
RT @caseykim12: Your sole purpose is to make money. Otherwise you'd suggest violence prevention policies that actually WORK. @piersmorgan	0
@05proFESSOR Charlie Sheen could coach better than Crusty Dusty. Yeah they hired Bryan Price, the pitching coach	0
"Shy singer surprises and melts Simons heart: http://t.co/RbCWsvvdJY 

This was so damn beautiful! I almost cried!!"	0
The brownies I just made are a sin	0
RT @Leelucas_: @100046729 man bitch you then fucked up. I'll burn yall house down again hoe &#128514;. That's why bumble bee your real grandma hoe	0
@ryancommakerry I'll actually kill that bitch	0
@Prophzilla before I went off to college I wanted to get a ukulele but quickly realised I'd be a bigger fag than the guitar kid in the quad.	0
We got mob ties/ and all my hoes gangstaz too/mob wives/ bad bitches,but I don't spend alotta&#8230; http://t.co/LECZepIVS7	0
@JawShoeeAhhh @FabianMleal shut up bitch	0
Die twice bitch &#8220;@DivaMonRoe2uHoE: Thank you. &#128536; &#8220;@07Cannon: @DivaMonRoe2uHoE you're the filthiest hoe of all time http://t.co/Ju84cIxp7Z&#8221;&#8221;	0
RT @MasterChefSweg: Basic bitch starter pack http://t.co/ehE4QBUVuJ	0
You can't spell Patrick without trick so trick or treat bitch	0
beanies cumming real soon http://t.co/GlLjaQb6ty	0
@That1guyJeff fuck you bitches.	0
&#8220;@Chhicoo: @VSamone stupid bitch!&#8221; http://t.co/K7MyvFlWFg	0
RT @_TommyGunn_: Some of you cunts owe me money.	0
"RT @BrosConfessions: ""Ate pussy for the first time today. All I have to say is ... I think I may have a new favorite food""- Michigan"	0
RT @No_FAKINGG: Somebody tell these broke bitches , stay in they place #yun-stand?	0
RT @VinceSports: Best #CollegeGameday sign ever! The Dak-ness is spreading! Charlie Murphy's True Hollywood Stories. #ChappelleShow http://&#8230;	0
"&#8220;@keyna__: &#8220;@cosmeticJUNKiee: ""need to get laid &#128514;&#128514;&#128514;&#128514; 
sike im celibate""

bitches be like &#128070;&#128070;&#128070;&#128070;&#128070;&#128070;&#128070;&#8221;&#128064;&#8221;&#128064;"	0
Los pussy ass lost by 3 points!! &#128514;&#128514;&#128514; I WINNNNNNNNN	0
RT @LosBeOnIt: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title d&#8230;	0
RT @Amazing_Trey3: Im done wasting my time, I'm just going cut a bitch off faster than I blink.	0
Sometimes you gotta block a bitch because damn they annoying	0
"RT @BenjaminNorton: Remember the ""yellow badge"" Nazis used? 
Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa.
h&#8230;"	1
"Roses be red
Orchids be bigger 
Donts tell yo daddy
You fuckin a nigger 
#VDdie"	1
RT @LeNoirAuteur: bitch don't do this RT @AZEALIABANKS: &#128078;	0
There are girls. There are women. There are ladies. And there are bitches. You ma'am, is a beeeitch. A dumb ass bitch hahaha.	0
"I know when bitches discuss me in a group message the words ""asshole"" ""cute"" and ""douche bag"" are abused excessively"	0
RT @_DalvinA: &#8220;@Can_iGet_8: I can't stand no messy hoe&#8221;1&#8419;0&#8419;0&#8419;0&#8419; true story	0
RT @VaTxn: Illegal alien is not a race. It's a crime. @MuchoMacho @McDonalds @jeandeaux1776 @cspanwj #wetbacks http://t.co/pf2YpelyOP	1
RT @FriendlyAssh0le: bitches with no tits or ass dont even get a hug from me... you're one of the boys now.. you get a handshake.	0
I gotta big head yah bitch I think it's crown sized	0
If u bad niggas a really play nice to get to the pussy then... that ass gone &#128514;	0
So sick of you fake ass hoes	0
@Blackman38Tide bandana Orian. They called me trailer trash for wearing my lil country getup &#128545;	0
Kick down your door and smack that bitch RT @LowKei_: Make me wanna ride past ya house and sit.	0
Females be damn near naked wondering why niccas jus wanna fuk lol	0
85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/DTLlzlXmPF	0
You cant tell these bitches nothing... they belong to the city	0
I be joked out at half the broads on here that brag about how good they pussy/head game is...	0
stuffed her like an Oreo http://t.co/mPAjkWJbZp	0
RT @SheisJasNicole: Them hoes are temporary, but a good woman will always be a good woman.	0
@SAMMI_boyden if we don't hang out until the concert smh ima kill a bitch	0
@GarciaC28 those nudes were trash &#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#128557;	0
Want to go get this brownie, I'm stuck doe.	0
@zach_smith98 @NathannDevlin bitch I didn't even know you, I was only fucking with real niggas and damn sure wasn't one of them	0
"&#8220;@isadore911: @VernNotice what about the doc?&#8221;

He's a pussy. He ain't going anywhere."	0
Yaaaas bitch yaaaaaas	0
@crocodile_Craig bitch y u ain't come to school	0
@Growword no, that nigga goin to work. Quit tryin to kill a nigga's vibe you broke bitch	0
Pay for pussy no yo I get too many freebies	0
Yall trustin these hoes... I've never been that gullible	0
@staviebby2010 Mmmm sure dont seem like it.. lmfao but yess ill be that bitch:)) now are you done?	0
@Titan4Ever2488 how are Yankees games on the radio? Good announcers?	0
Ain't this a bitch---&gt; Clock mistake in Alabama-Arkansas - via @ESPN Champ Drive http://t.co/Go1XTsuv6O	0
@SPIFFY_VUITTON You see the bitch with the fake leg that's bout to come on?? Lmao She kinda bad doe in the Pole	0
It doesn't just affect kids. It affects the faculty, the staff, that work at these schools that are queer.	0
\\ fake bitches \\	0
Step up and take your oppurtunity! #freshfaces #iubb #hoosiers	0
&#8220;@T_FLYE: http://t.co/s0kAVO4D3E them Wet &#128076;&#128166;&#128166;&#8221;say trav see if they got them hoes in Cali I will send you my money	0
RT @I_DontKIAra: It ain't nothing to &#9986;&#65039; that bitch off &#128075;&#128514;	0
Go UTES! You got Playboy bitches, disrespectful players, and a bunch of spoiled hipsters at your school, so I'm cheering for you. #not	0
RT @RealNiggaSherm: I can't trust a bitch I can't trust myself	0
RT @DeRayDavis: There is no cure for Ratchet. It has to run its course in these bitches.	0
RT @GoldenBella_: If a bitch could be okay with fucking a man knowing he has a girl, she's a hoe! That's it.	0
Nah nicca! WTH are my cheese fries?! &#128530; RT @swiper252: @VonshayeB get me one, bring it to the barber sshop at 11 please &#128525;&#128525;&#128536;&#128536;	0
RT @vickyBeanMr: We live In a world full of unloyal hoes &amp; ugly niggas asking for hugs	0
RT @neni_loves: Jk I'm above the Influence guys &#128524;&#128591; I'm a graduated D.A.R.E ass bitch &#128524;	0
' I will never date a female with another niggah name on her lol . Wtf .	0
Don't be using teeth, hoe that's childish	0
So scared for orientation.I hate meetin new people.They're gonna think im this quiet girl but really im the craziest bitch they'll ever meet	0
If that pussy aint Organic, Preservative free, No growth hormones, fresh, USDA approved, i aint fuckin with it.	0
"jooooooked out RT @topmodelciara: &#8220;@11wdNICK: 4 old hoes, a ponk, and a dyke outchea having ""girl talk""&#8221;LMAO"	0
RT @rebellious_midy: @wheeler_kashhh lol oh godddddd , bitch is you really coming &amp; how late you gon be lls	0
@CharlesBWaffle oh i am.. She cool though, might off her a brownie lol	0
&#8220;@WEEEDITH: All I want is bitches, big boooty bitches&#8221;	0
RT @_MissBre: She's hurt. The nigga she crushing on fucking a bottle girl so they all have to be hoes.	0
"RT @Curvables: This bitch arguing with my dad 
https://t.co/K0394O7Z8d"	0
"@RBesofii 
Cants even fool a colored man wit dis bullshit http://t.co/gtln1tpMgi"	0
"I couldn't have no ""mama Joyce"" at my wedding. What a grumpy ass bitch!"	0
"Same. RT @TylerIAm That was back when i found myself listening to mad """"""""""""real hip hop"""""""""""". Zero bitches in sight"	0
@patrickkimmis @White1979 Remember Dad running a rotary hoe over corn after a freeze to knock the dead leaves off after they turn brown	0
RT @takeyaah: when his hoes thought it was over: http://t.co/jhaOcX1MTd	0
Tym 2 lyt dis blunt n holla @ hoes.	0
"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!"	0
I feel like I got bitch slapped by karma.	0
although last night my lady told me the key to happiness was new pussy	0
RT @ScottLinnen: Saw a man in a yellow trench coat &amp; matching fedora with an iWatch. What a Dick.	0
RT @twaimz: i have never screamed so much like a little bitch just from A FUCKING VIDEO GAME IM LEAVING EARTH I-G-G-BYE	0
@kirbys08 @_James_Kirby_ fuck you bitch.	0
RT @JsOnMyTweet: &#8220;@muurdasteven: &#8220;@buttsigns: this bitch is garbage at gta.... https://t.co/WpiA0bVGjU&#8221;LMFAOOOOO&#8221;&lt; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;	0
@IvetteBrianna_ fag	0
@CollinBrennan damn son maybe he didn't know it was ya piece.. He was just Tryna get some pussy breh	0
I really want a sports star to get a pet monkey and name him Achilles.	0
"RT @BrosConfessions: ""If you are nice girls, they will be bitches to you. If you are an asshole, girls will want your dick. #womanlogic"""	0
@hardball @now @hardball_chris now jimmy want to talk trash would've ,should've, could've now, Chris stop talking and spitting!!!!!!!!!!!!!!	0
chargers and raiders are both trash&#9889;&#65039;#boltupdoe	0
don't bitch about my attitude because you're the reason I have one	0
Figure all da ofay like to see my family pitcher http://t.co/5WXgKbCM29	0
Boston's Jihadi Nest and Student Arm of the Muslim Brotherhood &#187; Joe For America http://t.co/4IfJwoeSDR via @RealJTP	0
"last thought before bed: in '92 we had a ""mock election"" in 3rd grade and i voted for Perot. maybe i related to his really big ears, idk."	0
The last at-bat at Yankee Stadium. Thanks for making it a good one, Captain. #FarewellCaptain. http://t.co/UVJgbCpcbU	0
That's like saying I've had the pinto since 72 RT @Shallow__Al @TonyClevenger dude I've had an iPhone since the beginning.	0
Some croquettes for you hoes	0
#wallofthewasatch bitch!	0
&#8220;@itslizkhalifa: If pussy is just pussy to you, you a nasty ass nigga.. Hope you get aids &#128553;&#8221; bit harsh. Rethink that statement	0
&#128553;&#128553;&#128514; damn roaches got dicks n pussy to be doing this lol??? http://t.co/OiIxcfos3m	0
Ever leave me around yo bitch and ima get her stoned	0
The TL talkin about eatin pussy and u watchin soccer? Ur a grade A faggot RT @KillaKev27: This game is crazy !!!	0
"So people here donate plasma to feed their drug addiction... I donate because I get money, and I save lives.

Whaddup bitches &#128129;"	0
@TheJadedNYer oh, well turns out that baby aint mine! *does jig*	0
"I really wanna have a talk about life with the ""fuck her right in the pussy"" dude while smokin a blunt before I die"	0
@NicoleADietrich chug pee	0
"Some guy at orientation got asked what his top 3 favorite music artists are and the first thing this bitch said was ""Usher""."	0
' Wake up I'm blessed &#1041243; Steaight Kush No stress &#1043293; Thankin God for ma success &#1043359;&#1041240; Ma bitches say I'm the best &#1043351;&#1043323; .	0
Yeah it was a great one actually, I'm fucking hilarious bitches &#128129;&#128536;	0
&#8220;@BEARly_sober Hoes really do b birds man &#128557;&#8221;this new to you?	0
@Miseducated411: Your mind is free and your soul. satan will present to u in his kingdom the things that mock u. Stay strong in Yahshua...	0
I like all the kids on beyond scared straight acting like they are hard ass gangsters end up leaving balling their eyes out like bitches lol	0
Fuck this bitch idc #TGIF	0
Can my school please fuckin remove these random ass trash cans in the middle of the hallway that I always fuckin run into	0
Cutler less skill at QB than a retarded quadriplegic	0
@rhythmixx_ why you gotta hoe me like that	0
"@_Dreamchasers2 ""aint nobody got no time fo dat"" (ghetto black lady voice)"	0
Fuk dat bitch lol @dropolo voice	0
You're like a lucky leprechaun with a charmed day on your hand... More for Gemini http://t.co/2nx6NlOxOe	0
Dress like you're gonna see that bitch you hate everyday &#128139;?	0
RT @Mr_JSmart24: Its always the singles hoes who claim they aint talking or fucking nobody who mysteriously pop up pregnant	0
That bitch was worried about fines? Fuck you. My best friend got jumped by 6 cock suckers. Fines should be the least of your worries,	0
@1stBlock_Rody pussy	0
RT @FunnyPicsDepot: White trash warfare pt 3 https://t.co/zboIyjnfl9 &#128514;&#128514;&#128514;	1
"""@CarelessOne92: Leafs better win this damn game so I can go riot and shit #EarlyChristmas"" you better start looting my nig"	0
@Willbur64 @WolzgotBolz fight me bitch.	0
You're no way near about that life bitch lmao	0
RT @SportsCenter: Derek Jeter leaves baseball as one of the greatest Yankees ever. (via @ESPNMag) http://t.co/MSUwxc3tYx	0
@jennahnorberg I'm always a call away if ya need me nigs	0
@Furrystoat For the record #NoHomo but don't care who is unless I gotta see it.. same with every sexuality even birds, dogs.. what not.	0
RT @Fant4stic63: Can kids say much when their parents pay for everything? RT @Andrea_Michele: If he paying every bill, I can't complain abo&#8230;	0
"""@demi_eggleton: oh my god I love Victoria Mitchell"" all my bitches love me"	0
you know what your doing when you favorite a tweet, tryna cheat ass bitch haha	0
RT @SarcasmLeague: Back in elementary school, when you were line leader, everybody else was your bitch.	0
I should've fought you when I was over there if only I was myself and I haven't popped that talking about u only need two hits bitch please	0
"RT @Suicide_gawd: Nigga when from "" Can I get a hug"" to
""I got hoes b "" http://t.co/ACLiqHQ5PV"	0
These lame bitches don't have a fighting chance....!	0
"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ..."	0
@Matt_Petrie22 geta Life faggot	1
#porn,#android,#iphone,#ipad,#sex,#xxx, | #Masturbation | A very hot black tranny is mastu http://t.co/OfGGMLXQAj	0
bitches be like i'm mixed wit Italian Chinese nd African American I be like bitch just cuz you ate ur&#8230; http://t.co/ZdWd3l8M	1
so cold ma nig	0
This bitch had horseradish ponytail today she. dyed her bald head ass hair red and put that bitch in a pony tail smh	0
@alyssadugan15 cry about it. You still can't even talk to me even though I'm supposedly the shady bitch that won't confront you lol	0
"""@WitHaPrettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; Kim bye!!!"	0
@kieffer_jason is that all you have to say you sound like a little bitch nagging and shit where u be at	0
You must be part of the cat family. . Cuz you're a fucking pussy	0
RT @Laynesmithh: When you're a local in pc you can't love anybody because everybody turns into hoes on springbreak	0
RT @UsGEMINIS: #Gemini doesn't really look back at their ex's. Some things just look better in the trash!!	0
Sneaky hoes http://t.co/YPqpMdpfGg	0
@Adrian1_knowsu &#9757;&#65039;no ghetto names &#128581;	0
they're working on a bill to prevent retards from voting. who knew retards COULD vote? things are starting to make sense now.	1
girls will hoe just as the sun will shine	0
Babydaddy needing bail money say thats wat she gone do talk a whole alotta shit but swear that bitch gone come through	0
@JawShoeeAhhh shut up bitch	0
And the Jew @Deuterostomes favorited my tweet though. Lol. Don't have anymore time for this trash.	1
pussy ass bitches	0
RT @OfficiallyIce: Nigga. The homemade tuna salad wit the saltine crackers tho?	0
RT @TwitchyTeam: Richard Grenell: WaPo's Greg Sargent mocks voter ID and 'proves point' of proponents http://t.co/KG3NEWOYIy	0
RT @CauseWereGuys: Flirting with bitches on a Twitter like http://t.co/03PgoQQjYS	0
"RT @ShesAddicted2Me: ""@187XO_: ' I rather jack off then fuck hoes tbh , That shit boring give me a wife ."" Lmfao , Little Be Like ..."	0
Protect your bitch at all costs	0
RT @iAmBitchassness: I'm not telling you to like Al Green or Otis Redding! Stop missing the point. Just don't call them trash &amp; tell me you&#8230;	0
@chanel_2Playa @TODDIE_soPLAYER nigga you proud of 80% I was in that bitch 99.99% the .01% is from me going to get the weed out the car	0
@SexWith_SocksOn faggot	1
@KoryKisling we gotta get like 20 heads to go. Everyone brings tree, some bring food, bitches, and liquor of course.	0
RT @Royals: #Royals win!! KC with a 2-0 blanking of the Yankees to take the series in the Bronx! #BeRoyalKC	0
Switcheroo on yo main hoe hell naw me and my Nigggas don't save hoes	0
@DriveMy_Lexis yasssss bitch yasssss &#128525;	0
And ha bitch break down my weed sometimes	0
Outside with dah fuckin yardie eh	0
"""@Dietrich1892: Yall shut up:p"" make me bitch"	0
Bitch duck on whore ass slut cunt ha Biden it's Gucci. Tho whatever. Nigea @mdsaab1 @t_jawad89	0
RT @iDntWearCondoms: U a faggot if u heat up leftover pizza	0
these bitches is running out of tricks pimping. barely catching my attention.	0
I must have pissed this nigga off aha um, because he my hoe &amp; he acting OUTTA line &#128514;&#128557;	0
@garcialaura_ rt! You'll see watch he finna hit that hoe and put some	0
&#8220;@Stfu_NobodyCare: @codizzlleee @Satisfied_x you fck like a hoe so no thank you . Ima be classy when I do it &#128128;&#8221; &#128128;&#128128;&#128128;&#128128;&#128128;&#128128; bitch I'm dead	0
"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles"	0
RT @FreakNation69: Eatin the pussy right and she push you off &gt;&gt;&gt; http://t.co/kg17wWI0vX	0
RT @DignifiedPurity: @TonyGoldwyn you could have helped Mellie, you revolving door-shaped head ho. You aren't quiet when you're balls deep &#8230;	0
RT @Heartlle: i don't like girls that've been around &#128564;, niggas really be cuffin' community pussy.	0
"RT @angiecuh: Man, how you ""shittin"" on all these hoes when you're only cute with make up on ?&#9995;&#128564;"	0
I would never fight a nigga for vagina...that's what hoes do lmao	0
never had I had a problem with a girl in my years of being in school but this otter looking twat better quit giving me looks	0
Dumpster RT @baskgod: Gahbage RT @_sirhampton_: Chicks that smoke are trash. No in between. No debate.	0
RT @Jigga504: &#8220;@mleew17: u pretty but dat pussy got a 100 thousand miles on it!! Book value all fucked up&#128553;&#8221; &#128514;&#128514;&#128514;&#128514;	0
Bjergsen just made a full AS rune page. I don't just me full AS reds and Quints I mean AS reds, blues, yellows, and Quints. 47% AS	0
' I still don't got the time for a bitch to be actin iffy &#1043323; .	0
@mza361 I love you and bitches love me.	0
Called Eddie a hoe.... By mistake doe. Lol	0
@BranninWGL describing New Pussy like a Baltimore Love Thing out this bitch.	0
looks like my highlight of the night will be getting Lewis and having a quick fag outside work #shite	0
#tweetlikelexi Nah we not gonna sit down we gonna walk it out bitch.	0
Long hair = pussy any time you want it	0
"@politsoutherner @leahmeyer49 
If you don't vote you don't have a right to complain. That being said, I didn't vote for the son of a bitch&#128515;"	0
"RT @jogonzalez_23: &#8220;@shinglewarf: #single http://t.co/zLzg6sjBbh&#8221;

NOOO ""my nuts bitch"" &#128514;&#128553;&#128553;&#128553;&#128553;&#128553;"	0
@SteveStockmanTX hey turd cutter...stop tweeting juvenile shit and DO YOUR JOB....#idiot teabagger	0
RT @NatexHate: Fuck that cock sucker hulk hogan put him in camel clutch fuck his ass make him humble #bitch	0
Not All Straight Men - I am frustrated. Unlike on OKCupid, queer folks don&#8217;t have the ability to block... http://t.co/hBF2xZa0ke	1
RT @JonnyFcknBlaze: Porn star is fancy talk for professional hoe.	0
"RT @fernando_822: Rockin', rollin', swaggin' to the max
My bitch a fashion killa, she be busy poppin' tags&#127926;"	0
@arionnee smh iont understand it but fuck it more hoes for me &#128527;&#128514;	0
RT @letsargueboxing: @staycoolwheels screaming like a little bitch lmaooo	0
Something funny here? RT @Peachpapayya: &#128514;&#128514;&#128514; RT @MidCityAce: Control your excitement sir... &#8220;@11wdNICK: Lets gooooo Teena bitch!!!&#8221;	0
@goldnsilvercoin this guys company had best year EVER...under Obama....conservative teabaggers are scum	0
when bitches change and start acting like the nigga they with &lt;&lt;&lt;&lt;&lt;&lt;	0
"RT @jimjefferies: When People write a review of my comedy that starts with ""I'm not easily offended, but this was just not funny"" that cunt&#8230;"	0
You can call me a bitch, OK! But a the thief get out of here. Smdh	0
The world is yours n every bitch in it	0
&#8220;@iCARLEYBBY: &#8220;@DJZeeti: twitpic a selfie with light colored eyes&#8221; http://t.co/BSOYlL83Iz&#8221;&#128525;	0
I think its funny how hoes talk bout being faithful.	0
@dolphrudager Only one current Yankee sells! Only one current BoSox sells! Only ONE player on each L.A. team sells! Most teams have 0, yeah.	0
Ayy Carlton is a ghetto school now #SwitchedAtBirth	1
They say I wouldn't make it now them same bitches is calling my cellular	0
I dont got no type... Bad bitches is the only thang that i like! You aint got no life.. Cups with the ice and we do this every night!&#127926;	0
What a sniveling little cunt. I would be embarrassed for him but I cant stand the guy. @joederosacomedy @TheCumiaShow	0
"&#8220;@verkannt__: He told the bitch ""stop texting my phone my shawty crazy"" &#128524;&#128520;&#8221;glad he know &#128553;&#128553;&#128514;&#128514;"	0
Iont see how some of you niggas fags!!	1
Hold up women leaving good men for some quotes they seen a nigga with no girl post on Instagram that he copied on google...u hoes crazy &#9996;&#65039;&#9996;&#65039;	0
"""@DoYou_Q: Got bitches in the DM but I don't ever read'em"" which is y your top 3"	0
@CsSalazar15 wetback &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;	1
@Brenddan_ wow!!! Are you comin back up here? &#128514;&#128514;&#128514;&#128514; they some bitch niggas	1
Mark Teixeira finally stepping up, HR and couple of BBs #Yankees	0
"Saw this little freshman ho with what looked like spiked dog collar (stupidest shit ever) so everytime I saw her I said ""so sexy"" lmao"	0
#porn,#android,#iphone,#ipad,#sex,#xxx, | #BBW | Brazilian BBW Babe Drilled in pussy and ass http://t.co/Z7ksrFpmz9	0
That bitch mouth made the honor roll	0
@ThatSlutAdrian bitch those are the same options	0
I'm from Long Beach California... so people automatically think I'ma badass, or a bitch.... hahha	0
Somebody tell these nigggas I'ma keep fuckin they hoes, I'ma keep rockin these shows	0
RT @Jaykelz: @LeBronVuitton @1stName_Bravo they renamed that bitch the yacht club	0
My problem is caring about bitches &amp; noggas	0
RT @annamarixae: @WhereYoHussleAt YESSSS bitch&#128166;&#128525;&#128147;	0
RT @InkMyHoleBody: This nigga is a fuckin faggot https://t.co/e3m6tujnhF	1
&#8220;@dominiloka: My daughter makes me with I wasn't a hoe from age 18-25&#8221; u on a roll tonight	0
Fuck bitches get money ayyyyeeeee	0
RT @TheWoundGod: Son. Lmao. RT @ChefWaites: I&#8217;m gonna Cry every time RT @WackProducer: No bitches http://t.co/JEIHGDwLai	0
Bad Asian bitch yea she look just like Kemora	0
"like ""look at this annoying little 17/18 year old asking for a ride haha fuck her poser bitch ass"""	0
Joe Budden always flexin on average twitter niggas wit his pool parties n bitches, the nigga can't compete wit otha rap niggas	0
"RT @Roulettista: Mertesacker saying ""give him the ghetto fist"" is still goat"	0
RT @justjor_: 0 energy for these hoes	0
I'm fasho in that hoe then! RT @BJayBlast: TBRetreat is about to be 21+? I'm in that hoe for real this time!	0
"@Kendracae ""bitches ain't shit but hoes with tricks"""	0
@Stephicans mhmm tweet bird &#128037;	0
Iggy Azaelia is no one hit wonder. She is a bad bitch.	0
@jsimsromance My guy is a Maine coon and a total cuddle bum. Every one that I've ever met has been super friendly.	0
RT @oweeSheREDD: you tell ya business to ah bitch so I can't trust ya	0
And I'm out bout $50 .. These hoes be pimping me man &#128514;	0
RT @RealTimeWWII: 6000 people/day now being deported from Warsaw ghetto, packed into cattle cars for rail trip to Treblinka death camp. htt&#8230;	0
I know a lot of using ass hoes that just want bread an wheels from nigga go grind bitch&#10071;	0
@broneadams yo bitch stay lookin like a clown	0
"RT @TheDrunkStory: ""My bro made out with an ugly chick at a festival while drunk so now he's known as Larry bird because he hits ""threes"""" &#8230;"	0
RT @NotoriousSulo: This dyke is grabbing a handful of imagination http://t.co/JfO4ECzmUl	0
RT @DiandraSaysSo: &#8220;@itzbreak: like you have to be borderline retarded not to see andre 3000's elite skill level for example.&#8221; Yep! This go&#8230;	0
RT @misstannaebaby: Niggas all about sex now days. Unlike you bitches, i jus want somebody who gone better me as a young women&#58400;	0
@JPantsdotcom @Todd__Kincannon @the__realtony naaaaa, just popped across my TL, so I commented. But nice try faggot!	0
LMFAO @jdellasperanza I found my diary me complaining about you being a bitch &#128514; tbt I'm DEAD http://t.co/pl7qsAS15b	0
@ProsperINDIA ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-)	0
"Just to get u mad go on your search bar on here and search up ""stupid niggers"" &amp; hop on somebodys head then mention me lol @stonethegreat23"	1
RT @bodmonting: Instead of worry bout who that bitch fucking why don't you get you some money	0
RT @ThePoke: This crow in Aberdeen just won at photobombing (pic by Steve Black] - via @DailyMirror http://t.co/qDcLxyjOCt	0
Ray Rice is a bitch &amp; his wife is stupid for staying by his side.	0
Everybody @CollinFlemons was bout to fuck a fat bitch	0
"RT @viper5816: Sen. Harry Reid Lists all the Things Republicans Have Blocked in the Senate http://t.co/bjoWvABwhi via @townhallcom
He is ho&#8230;"	0
I don't fuck with these niggas cause they shady I don't fuck with these bitches all they want is to have my baby	0
@gillbowski7 @MasiBlatnoy @DroBaby_ fuckkn hate when he fights. Being a big pussy all the time.	0
@LilReese300 what are you doing up right now Tavares. Kickin my bitch to curb for being too dramatic again?	0
@SchulzGrayson @Dswizzle3 and i dont have a mom bitch ass nigga u better shut your fucking mouth before i do it for you with duck ass	0
These hoes worried bout the wrong things in life	0
Shades of Eric Chavez's past gold glove! #Yankees #Oakland	0
