	text	HOF
1066	@Jet1Jack @PetraMcCarron2 @PlumptyTrumpty @oXxRowanxXo @Fix8d2020 @Persiflage77 @dindin6 @Peatches66 @FURiousDEFENDER @doxie53 @1strongrobin @claypaulnobles @DoingJack @Kelleyrose20 @Winners786 @AMPMTALK @bogdanoffelaine @jacketrose86 @PdxMcSween @PPersnickety @irkenz Thanks Jack...was already following most but did add a couple to my list!! #RIPRBG #VoteBlueToSaveAmerica #VoteBidenHarris2020	0
1067	Trucker for Trump https://t.co/HtjZFFsJuy	0
1068	@taylorswift13 @vmagazine @KamalaHarris @inezandvinoodh those cookies look delicious 😋 I just sent in my vote today! #BidenHarris2020	0
1069	Read this. It’s time to Vote. That’s it. That is our strategy.  #BlueWave2020 #Biden2020 #americaneedsbiden https://t.co/yoz76euTAX	0
1070	@j100701d @RepDLesko Love not hate! Hahahahah TRUMP 2020 MFCKAAAAAAA!!! &lt;3	1
1071	Aside from all the ‘Sleepy Joe’ rhetoric, this must seriously concern American voters. The man is simply not well. A vote for Biden is really just a vote for Kamala at this point. https://t.co/2wsMmFR4cB	0
1072	Donald Trump's 'Quiet Acts of Random Kindness'[NEWLINE][NEWLINE]Such a disgusting, vile, selfish, racist, bigoted, bad orange man!! [NEWLINE]#BidenHarris2020 #DNC #TrumpIsARacist #Trump  https://t.co/Lo8s1M7oTp	1
1073	@Genarium1 @CreechJeff @hollyforthe99 @Franklin_Graham @greglaurie @TBN @BGEA @TheBGLibrary @BGEAnews @700club Biden always lies!  I cannot understand anyone who believes Joe! [NEWLINE]Kamala would rise taxes, reduce social security &amp; Medicare benefits &amp; triples the price of energy &amp; starts new wars![NEWLINE][NEWLINE]Vote for Trump &amp; save America	0
1074	#fillthatseat and help us reach 500 followers today! [NEWLINE]#MAGA #KAG #RBG #Trump2020 #Trump2020LandslideVictory	0
1075	@charliekirk11 “American voters DONT DESERVE to KNOW what I’m gonna do to the USA!” says China Joe Biden[NEWLINE][NEWLINE]BIDEN PLAN = He wants to turn the USA into a BANANA REPUBLIC but won’t tell you what he’s gonna do w/ RADICAL KAMALA until ‘after’ you vote him in???[NEWLINE][NEWLINE]OK Joe YEAH SURE we trust you...🙄🙄 https://t.co/5eYcPIpI79	1
1076	@MarkDice Yep, that’s why Court Packing Pelosi  told people to come down to China Town &amp; went on holiday and got her hair dyed... f*ck the workers, this is about Trump. She’ll pretend it’s for workers in the long term, but she’s been there decades and done nothing so it’s just a lie...	1
1078	@DoYouEvenLif And @KamalaHarris and @JoeBiden are baby killers #Trump2020	1
1079	@realDonaldTrump Fay I is on cnn saying Trump used his words out of context.	0
1080	I was gonna “eeny meeny miney moe” it in the voting booth but I think ima go with Biden after last nights debate. Trump is to childish for his age. Very entertaining, but very childish. #Biden2020 I guess 🤷🏻‍♀️	0
1081	Trump's hubris &amp; science-denial has led directly to Trump's diagnosis. Enough is enough. [NEWLINE][NEWLINE]Under #BidenHarris2020, we need to ensure that we have a robust national response to protect America. https://t.co/Im05D9LscM	0
1082	Who do you trust?[NEWLINE][NEWLINE]#MAGA #KAG[NEWLINE]#Trump2020 https://t.co/oA8NEqffVJ	0
1083	@RealJamesWoods God's gift will be sending you to the gates of hell.  What an atrocious comment to make being happy people are dead...   But thanks for wearing red. @Janefonda #Trump2020	0
1085	"""New accounts from the scene raise questions [RAISE QUESTIONS??????] about whether Michael Reinoehl, suspected of killing a far-right Trump supporter, pulled out a gun before officers fatally shot him."" https://t.co/oAHMdndxJu"	0
1086	Donald Trump will be Crown King of the u.s. 2021, President.[NEWLINE][NEWLINE]Obama a true waste so what do you think Joe Biden would be?[NEWLINE][NEWLINE]A waste to our democracy, and Kamala  Harris may be better off working in a store some where, waste.	0
1088	@KT_So_It_Goes @KyleOrl Wow so they either keep forgetting who's on the ballot or they REALLY ran out of places to try to dig up dirt on Biden.	0
1089	@KeithNovick3 @DavidCornDC @angeldee0 Bozo would have a better record to run on then sleepy joe who does not know if he is running for the senate or president most of the time. He is losing his mind.  So I guess you are voting for Kamala or any one else who will destroy America!![NEWLINE]🇺🇸🇺🇸🇺🇸TRUMP🇺🇸🇺🇸🇺🇸	1
1090	@KatiePavlich @chadfelixg Don’t be silly... the rules don’t apply to Harris. Obvi	0
1091	With #Biden bombshells dropping daily, and the latest revelations from #Bobulinski tying @JoeBiden directly to #HunterBiden's business dealings...[NEWLINE][NEWLINE]If you live in #Michigan &amp; want to #ChangeYourVote, check out this site for more information:[NEWLINE][NEWLINE]https://t.co/9bAnqjUNVw[NEWLINE][NEWLINE]#Trump2020 https://t.co/CEJzNDdU2F	0
1092	@atensnut Been saying that since March!!! #EightMoreYears[NEWLINE]#TRUMP2020 #TRUMP2024	0
1093	#Senate #Democrats cite #coronavirus in latest effort to delay Amy Coney Barrett #confirmation #Trump2020[NEWLINE][NEWLINE]Details 🔽[NEWLINE]https://t.co/nLYMIdjUXn	0
1094	If you cannot firmly denounce white supremacy and instead say “stand back and stand by”....you’re a racist and continue to divide the nation. [NEWLINE][NEWLINE]You had your chance and instead you continued a racist narrative. Disgusting. 😥[NEWLINE][NEWLINE]#BidenHarris2020	0
1095	@realDonaldTrump He leads in PA — and in MI, and in WI — and in AZ, all by wide margins.  Why?  Because your entire presidency has been a disaster.  Time to up your COVID medication... #biden2020	0
1096	Oof man I’ve never been happier to be #Canadian I am hoping that the election ends his reign of tierney [NEWLINE]til then to all of my American friends and followers my thoughts are with you and the entire nation #TrumpIsANationalDisgrace #TrumpTyrant #TrumpLied200KDied #BidenHarris2020 https://t.co/nBxOMxKmMU	1
1097	.⁦@JoeBiden⁩ spox Andrew Bates responds to ⁦@nypost⁩ story on Hunter Biden https://t.co/DNT3odmANv	0
1098	"....and yes, I know he's hoarse from campaigning like crazy, but he does sound...beaten &amp; bitter. If you're mad at me for posting this, just hang on a few; I'll go full Reagan/Thatcher mode if Joe and Kamala get it. ""Mr, Biden, tear down this court-packing!"" ""Den-niis! Den-niis!"""	0
1099	@TheFirstonTV Nails in the lefts ⚰️ #MAGA2020	1
1100	@KingJamesYo,Bron! U read Biden’s and Kamala’s tax plan? You vote for Joe, u vote to have up to 60% of your enormous salaries taxed! Unless u can shoot into some loopholes. Otherwise, Trump2020! U WOKE now?💯💪🙏🇺🇸Tell ur friends!	0
1101	@BamaJeans24 @TeaBoots They actually believed that Trump's base would leave him. Not a chance.... He has many more now. [NEWLINE]#Trump2020 [NEWLINE]#FillTheSeatNOW	0
1102	@stclairashley Losers, has-beens and the infamous can be found on dancing with the stars. Kamala may have a future there. Leading a country requires many important skills. Dancing is not one of them. God help us if she becomes President, which is possible with Joe’s age &amp; frailty	0
1103	When Kamala pushes Joe down the stairs and becomes the first female president &gt;&gt;&gt;&gt;&gt;&gt;	0
1104	@realDonaldTrump Of course he lost no one, Biden is a total loser #Trump2020	0
1105	@Brenda20547351 @ReallyAmerican1 I VOTED FOR JOE BIDEN AND KAMALA HARRIS!  Have YOU???	0
1106	"@meely1993 After a very racially inclusive RNC convention, Richard Spencer a Neo-Nazi and instigator of the Charlottesville Race upheaval ""Wholeheartedly"" endorsed Joe Biden for basically the same reasons Kamala Harris accused Joe Biden of racism in the DNC primary debates. #Trump2020"	0
1109	@SenSanders where in the constitution is this found? no answer = its fake. These people are betting on the fact that we the people are unable to find information ourselves! #WakeUp #MAGA2020	0
1111	For some reason if Joe Biden did win and he was not able to finish his term and Kamala Harris replaced him and it was exposed that Joe had dementia or some other kind of health  issue and they kept it from us when the American people kept asking about his health	0
1112	As I was saying - the President and Rudy knowingly worked with Russia (again) to try to damage Biden even after they were told by the Intel Community it was a Russian op.    [NEWLINE][NEWLINE]If treason isn't the right word for this, what is? [NEWLINE][NEWLINE]https://t.co/VcRGl096Ny	0
1113	@realDonaldTrump [NEWLINE]Hey 🍊head....at least you don’t need a #ClownTrump suit...it’s built-in🤡🤡🤡[NEWLINE]#justGO [NEWLINE]#BidenHarris2020 #TrumpNationalDisgrace #TrumpMeltdown https://t.co/Nj6A8HjhpM	1
1115	And yet Biden can't give those hugs during the pandemic! Wouldn't it be great to have Joe Biden and Kamala Harris at the helm working on bringing America back to itself?!🇺🇸😷🗽 https://t.co/JewvcfTnoi	0
1116	@negearhead @adamentous @SenRonJohnson Hmmm, Biden taxes are public.[NEWLINE][NEWLINE]Hunter Biden is a Yale educated lawyer. Forme VPs son. That top tear consultant fees.[NEWLINE][NEWLINE]Trump spent millions in campaign donations over 4 years to hide his taxes.[NEWLINE][NEWLINE]#Trump2020 plans to Gut Social Security https://t.co/wxzWtdUsJ7	0
1117	"""There was never an administration MORE CORRUPT than the Obama-Biden administration."" --@realDonaldTrump"	0
1118	@MichaelRapaport Wait and Joe Biden and Kamala Harris do care lol. Come on Rap keep it real if you're going to keep it real bro.	0
1119	@DonaldJTrumpJr Fing ridiculous!!! We see through it Don, nothing can make @realDonaldTrump voters sway at this point! We are all in and ready to vote IN PERSON. #Trump2020 🇺🇸🇺🇸	0
1120	I agree bye Trump and Rudy.  #byerudy https://t.co/rjGF1BfiKx	0
1121	@atrupar Trump is Jim Jones now. Herd immunity will kill many of them &amp; bankrupt the rest. None of us can afford that path. None of us. Vote. [NEWLINE]#VoteBiden [NEWLINE]#VoteThemAllOut [NEWLINE]#VoteBlueToEndThisNightmare	0
1122	@SenateGOP @realDonaldTrump What’s that??? @IvankaTrump will be increasing Chinese production of caskets for the second wave of COVID 19????   Wait, there’s more??  @IvankaTrump will also be planting her Chinese voting machines in all red states????  #BidenHarris2020	0
1123	Apples-To-Apples[NEWLINE]#H1N1 #Covid19 #China #Xi #ElectionDay #Election2020 #VoteRed #Debates2020 #TrumpWH #Ohio #Texas #Minnesota #Wisconsin #Arizona #Michigan #Pennsylvania #Iowa #Biden #TakeTheRedPill🌹#Women #BlacksForTrump #TrumpPence2020[NEWLINE]#WalterReed #GetWellSoon [NEWLINE]#Don🍋 #CNN https://t.co/s14E85ooDU	0
1124	My mail-in ballot arrived! So excited to drop this baby off at the post office. #VOTE #VoteEarly #BidenHarris2020	0
1125	📷 Ahead of tonight’s #presidentialdebate , #joebiden and #kamalaharris release their 2019 taxes: https://t.co/8fYNn3MTWI #financialdisclosure #politics #bidenharris2020 #biden2020... https://t.co/NYg6PkznIx	0
1126	“Will shut up man?”[NEWLINE]#BidenHarris2020 @realDonaldTrump #LoserInChief	0
1128	@realDonaldTrump You really bombed that debate. You're a joke. 🤣😂 #VoteBlueToEndThisNightmare #VoteBidenHarrisToSaveAmerica #VoteBlue2020	0
1129	@DavidNathanaelx @MattWalshBlog He explicitly said supporters, even. Oh, and he gets to decide what that means, too. Lunatics like him will have you believe that not voting Biden is an act of Trump support. So, good luck libertarians and Bernie bros!	0
1130	@seanhannity Sound familiar.... It should! #Trump2020 #MAGA2020 https://t.co/rQNUZKc3K8	0
1131	@RepMattGaetz Certainly not from the super spreader @realDonaldTrump #SuperSpreaderDonaldTrump[NEWLINE]#TrumpJoyRide [NEWLINE]#BidenHarris2020 https://t.co/s6GVfiIeqv	0
1132	The only way we won't be stuck at home until 2024 wearing masks is to elect Joe Biden and Kamala Harris.	0
1133	Let’s pray 🙏!!!  #BidenHarris2020 #BidenHarrisToSaveAmerica #VoteBlueToSaveAmerica 💙🌊♾ https://t.co/bScVBDrRot	0
1134	@KamalaHarris Liar 🤥 If you remove Trump Tax Cut then all of our Taxes are going up again to what was before. That is what Harris/Biden ticket will do.	0
1135	If you are voting for Joe Biden then you are actually voting for Kamala Harris to be President! https://t.co/1cds2ZYt9F	0
1136	What did the nominee need to promise #trump2020 to get the job? #compromised #badjudgement #RIPRGB	0
1137	The long arm of Koch.  Just saying. #SaveKansas #VoteBlue2020 https://t.co/MF8uiuyLgW	0
1138	@cvpayne Could @JoeBiden possibly say anything more stupid? Lol, absolutely.. just wait till next time he speaks. Dumb &amp; Dumber 3, coming to a t.v near you. Staring Joe Biden and Kamala Harris!	1
1139	@JoeBiden The last 47 years comes down to the next 42 days . . . . . #Trump2020	0
1140	One email sent to Biden on May 13, 2017, with the subject line “Expectations,” included details of “remuneration packages” for six people involved in an unspecified business venture.	0
1141	@Mike_Pence @VP @realDonaldTrump It’s over! There is no voter fraud! So get over it! 75 million people voted for Joe Bidenand Kamala Harris. Hillary Clinton conceded and so should Donald Trump! There is supposed to a peaceful transfer of power &amp; the Constitution demands it. Do what’s right! Concede the election	0
1142	It's not possible Biden is leading the polls! The enthusiasm at a Trump rally is incredible!!🇺🇸🇺🇸🇺🇸	0
1143	Watching Biden’s speech from Gettysburg is the first time in the last four years that I haven’t wanted to gouge my eyes out while watching the news. He just earned my vote. A strange litmus test, I know. #Biden2020	0
1144	#200KDeadAmericans while Trump holds large rallies to increase the spread, giving himself an A+ for how he has handled #COVID19.[NEWLINE][NEWLINE]Use these great designs by @ImagesByFresh @GrannyLaurel to educate voters to #VoteBlue2020 #VoteBlueDownBallot. https://t.co/cTe3k1JJTm	0
1145	@ChidiNwatu @IvankaTrump We’re you at the same rally.. You must have been mistaken as no racist comments.. It was a beautiful rally. Take your negativity some place else.. [NEWLINE]#Trump2020	0
1146	@VicToensing @realDonaldTrump Trump is the best he will go into the lion den and win. #Trump2020	0
1147	Does Trump Have Power to Pardon Himself? His Supreme Court Nominee Won’t Say. https://t.co/xIEwUK7ops	0
1148	“The people who hate him the most don’t realize the opportunity that Trump has created for them because he’s cleared the table for political discussion.” @POTUS @realDonaldTrump #MAGA2020 Is Donald Trump the most honest person in WashingtonDC? https://t.co/vT33tbrJCh via @YouTube	0
1149	I just figured out why T***p always plays “You Can’t Always Get What You Want” at his rallies. [NEWLINE][NEWLINE]It’s a message to his creditors. [NEWLINE][NEWLINE]#TrumpTaxReturns [NEWLINE]#TrumpTaxes [NEWLINE]#TrumpMeltdown [NEWLINE]#MAGA2020 [NEWLINE]#MakeAmericaGoodAgain	0
1150	@OregonStaffy @GuyBruin @bessbell @MW_GoJoeBruin I don't think so, the U.S. before Obama were so far down the list it isn't funny, Obama and Biden brought them up not down.	0
1151	@FPWellman .@realDonaldTrump .@POTUS simply doesn't know HOW to tell the truth...His entire existence has been a web of lies, that can't be detangled when the shit hits the fan...THAT is what makes him so DANGEROUS.  He needs to be GONE!  #VoteHimOut #VoteHimOutandLockHimUp #BidenHarris2020	0
1153	@MOBBRII #trump2020 Anime sucks 😬	0
1154	@realDonaldTrump @POTUS Such a liar!  #BidenHarris2020 #BidenHarris2020ToSaveAmerica	0
1155	@venusdemilotic @JoelJerseyGuy @WSJ The flu kills more people and we never had to wear a mask before. Go back into hiding. If you are concerned then you wear the mask and stay away from someone without one just that simple. A bunch of political BS #NoMask #Trump2020	1
1156	"""What you saw last night was what it was like to brief him in the White House every day"" says Olivia Troye, Republican former member of White House Coronavirus Task Force on @MSNBC #VoteHimOut2020 #PresidentialDebate2020 #BidenHarris2020 #COVID19 #BullyTrump"	0
1157	Buil that wall!!![NEWLINE]#MAGA2020 #BuildTheWall https://t.co/OCtCjgHIcP	0
1158	@SARA2001NOOR @ATX_STRONG1 @Scott_5D @LanceUSA70 @rajkopz @lmakowski3 @garym27 @KenobiCheated @phinandme @Wikweko @oregon_resister @LisaRacer2 @sergeivote @KLGLASS2 @SKVL75 @StevenErick1976 @zimraniaxy @eve_gaige @ifudontlike2bad @msvespa @FlushthtrdNov3d @ReesusP @SDDNP Keep up the good work Senator, Kamala Harris! The Joe Biden/Kamala Harris Ticket is doing it! Stick with Texas, Florida, Ohio, Pennsylvania and Wisconsin and the Democrats will blow Trump and his crime syndicate out of the water! God Bless America!	1
1159	Germany fell to Hitler b/c too many people sat by early on. It then got out of control. It was too late.[NEWLINE][NEWLINE]If this doesn't feel out of control, I don't know what would.[NEWLINE][NEWLINE]Stand up!   Step up!   Vote! Vote! Vote! #BidenHarris2020	0
1160	.@costareports: At this point in the Trump presidency this is a presidency dominated by the president. You're not having competing personalities at the top... What he wants he seems to get... an event today at the White House... despite warnings from health officials... #AMJoy https://t.co/cKUgWEiTtS	0
1161	@realDonaldTrump Have some more steroids it might help you understand! #BidenHarris2020	0
1163	@w_terrence I have not voted blue, that I can remember 41 years is a long time. After watching what has been going on today there is no way I will not vote RED. #Trump2020	0
1164	Long day in the Senate... #TeamJoe #Biden2020 #Dogs4Biden https://t.co/tuTXl0LvxF	0
1165	@realDonaldTrump Oh please! This is cheap coming from the guy that can’t follow simple debate rules that a 5 year old could understand [NEWLINE][NEWLINE]I’ll NEVER use the term #LawAndOrder since you’ve destroyed the phrase with adding your #TrumpIsARacist meanings to it[NEWLINE][NEWLINE]#TrumpIsADisgrace #BidenHarris2020	0
1166	Joe Biden and Kamala Harris and Democrats can have their “dark winter” if they choose, I choose this! https://t.co/U51Yb9MJk9	0
1167	Trump’s Businesses Face Debt Deadlines Amid Economic Slowdown https://t.co/JXQR9TMTQA	0
1169	The Obama-Biden administration gave Israel the biggest military aid package in history. Netanyahu is already looking forward to the next big handout from Joe Biden and Kamala Harris. https://t.co/4q849yYF5h	0
1170	Anti-Semite Los Angeles County Faces Criticism for Singling Out Jews in Coronavirus Restrictions #WalkAwayFromDemocrats VOTE #TrumpPence2020 4 All Americans, Law &amp; Order https://t.co/8rc2oRjwFU via @BreitbartNews	0
1172	@realDonaldTrump The bi-partisan HIC Russia Investigation determined that Trump invited, made use of and covered up Russia’s help in the 2016 presidential election[NEWLINE][NEWLINE]TRUMP COLLUDED WITH RUSSIA...THEN LIED ABOUT IT[NEWLINE][NEWLINE]You can read the actual report and transcripts at:[NEWLINE][NEWLINE]https://t.co/jsrXvI6ab4 https://t.co/kepakXbejF	0
1173	@JoeBiden You have faith in America, and Americans have faith in you. It's a win win situation.[NEWLINE]President: Joe Biden[NEWLINE]Vice President: Kamala Harris[NEWLINE]1st Lady: Dr. Jill Biden[NEWLINE]1st Dog: Major	0
1174	Just wanna early congratulate our new president Joe Biden and new vice president Kamala Harris!!! Time for a change.	0
1176	Look at all these signs! #Pasadena #BidenHarrisLandslide2020 #BidenHarris2020 [NEWLINE]MORE MORE MORE! https://t.co/hObA20Qj4k	0
1177	Saw my first Trump campaign commercial today...I’ll take All of the Lies for $750, Alex. #VOTE #BidenHarris2020	0
1178	Um, what was thst you said @fbi wray ? You just knowingly lied.[NEWLINE][NEWLINE]Photos: Man in California Allegedly Found Thousands Of Unopened Ballots In Garbage Dumpster — Workers Quickly Try to Cover Them Up[NEWLINE][NEWLINE]#Trump2020 #MAGA @DonaldJTrumpJr[NEWLINE][NEWLINE]https://t.co/nIZoKpKVTY	0
1179	are YOU registered?[NEWLINE]are you SURE?[NEWLINE]doesn't hurt to check. call your county registrar.[NEWLINE]VOTE EARLY if allowed[NEWLINE]DO NOT MAIL IT. TAKE IT TO A DROP BOX. the registrar can tell you where they are if you need it or go to your local voting place[NEWLINE]#VoteBlueToSaveAmerica [NEWLINE]#BIDENHARRIS2020 https://t.co/FGvXq5NUHs	0
1181	Wasn’t great that Kamala Harris felt the need to reiterate that in no way would Joe Biden ban fracking https://t.co/JC2JPcitJp	0
1182	#MAGA2020 REMEMBER TO VOTE ON 4 NOVEMBER! YOUR COUNTRY NEEDS YOU!🇺🇸🇺🇸🇺🇸🇺🇸	0
1183	Donald J. Trump: Federally replace Columbus Day with Indigenous People’s Day - Sign the Petition! https://t.co/3gq48Po3nz via @Change	0
1184	@sleezysneezy69 @dbongino Look everyone, a crybaby troll! #Trump2020	0
1185	Kushner Says Trump Policies Work For Black People Who ‘Want To Be Successful’ https://t.co/i4Y6ViJ04b	0
1186	Change is inevitable.Embrace it - don't fear it![NEWLINE]#WinTheDay #NewEra #2020Vision https://t.co/Mr8oVQADhE	0
1187	What?!?! Wow 😯 joe Biden and Kamala Harris #JoeBiden #KamalaHarris #deaf #punkrock https://t.co/7eXKmyFNmG	0
1188	Wow! So sad for your Country and everyone affected by this virus. May God be watching over this election &amp; May the best team for the job, whom I believe is Joe Biden and Kamala Harris and team get some relief for your country with their leadership. Keep positive. It’s not ovr yet https://t.co/qvYtq4mV5x	0
1189	Yes Ma'am he will. I trust Joe Biden and Kamala Harris to work for We The People. ALL OF WE THE PEOPLE. America will again be the shining light for the World. [NEWLINE]Keep electing Democrats and the rest will fall into place. https://t.co/8JEIZNr1f8	0
1190	Breaking out the good stuff to celebrate the election of President-elect Joe Biden and Vice President-elect Kamala Harris! How are you celebrating? https://t.co/qF01R250PB	0
1191	Protecting free speech in the country and promoting hate against a minority are two different things. Macron is the President and almost 10% of his country's population are Muslims. [NEWLINE][NEWLINE]#FranceShameOnYou	0
1192	#VoteBidenHarrisToSaveAmerica #VoteBlue2020 [NEWLINE]After a tumultuous month of news, Biden maintains national lead over Trump https://t.co/YWiX9js2aM via @YahooNews	0
1194	Looks like the fake left wing globalists are at it again ....#trump2020 #biden2020 see the commonality of the lies and hatred from news outlets ? https://t.co/Tc3DlRKFqr	0
1195	I do not believe we have to choose between law and order and racial justice in America.[NEWLINE]#BidenHarris2020	0
1196	Goodnight President Joe Biden [NEWLINE]Goodnight VicePresident Kamala Harris[NEWLINE][NEWLINE]When we work together [NEWLINE]Change Happens [NEWLINE][NEWLINE]☺️[NEWLINE][NEWLINE]Thank you @BarackObama	0
1197	@wikileaks @StellaMoris1 Julian Assange would have been a national hero by the MSM had these documents been against Trump and not Hillary and the Obama regime. But you go after the left you will be destroyed VOTE TRUMP #MAGA2020	0
1198	@kylegriffin1 @WoodwardWoodw11 Because if he does, he thinks he’s admitting to the possibility of a UGE defeat. That rally, er, ah, “press briefing?”, was a total 💩 show.     Talk about low energy trump.  🥴 He had to have his “back up” goons ready to do his gaslighting &amp; lying for him.  #Biden2020	1
1199	release commander in chief remix with some bass and a female rapper so when trump supporters are driving next to me and i blast it i can watch their blood pressure go up @ddlovato !	0
1200	WATCH: Karen Pence’s full speech at the Republican National Convention  ... https://t.co/Kd5YQLGXmt via @YouTube [NEWLINE][NEWLINE]. . Trending #RNC2020 #RNCConvention2020 #RNCConvention #RNC #TrumpPence2020 #TrumpPence #MakeAmericaGreatAgain #makingthecasefortrumppence #TheLogicalChoice	0
1201	.@marklevinshow: [NEWLINE][NEWLINE]Tara Reade WAS invited to speak on '60 Minutes ... Australia'! [NEWLINE][NEWLINE]Why do the America media REFUSE to cover her story? [NEWLINE][NEWLINE]#Biden[NEWLINE]#election2020 https://t.co/tWFEyIy5M9	0
1202	#Trump's tax avoidance on full display, what a #disgrace. Trump is using the #UnitedStates to crawl his way out of a hole of debt. #VoteBlue2020[NEWLINE][NEWLINE]President Trump paid no federal income taxes in 10 of the past 15 years, according to a New York Times report https://t.co/2EyASAx6sy	0
1203	@realDonaldTrump STOP TALKING.  We have had ENOUGH.  Your tantrums last night were the last straw in your political nervous breakdown.@WhiteHouse #BidenHarris2020	0
1204	@RBReich Hey what about Joe Biden and Hunter Biden and the corruption. Or Kamala Harris calling Joe Biden a rapist in January and calling for him to be held accountable? I guess you support rapists and corruption. We see you Robert.	0
1205	Cmon #PENNSYLVANIA, you got this!!! #VoteJoeBiden2020 #VoteBlue2020 #BidenHarris2020 #VoteTrumpOut #Trumpkilled200000Americans #Trumpisriggingelection [NEWLINE]#VotetosavethesoulofAmerica @JoeBiden @KamalaHarris @PADems @pacollegedems @youngdems https://t.co/HAG9KIrXVu	0
1207	The American people should probably Vote for the guy that didn't tell White Supremacists to Stand By? [NEWLINE]#VoteBlue2020 [NEWLINE]#KamalaHarrisVP https://t.co/5Fd7K4lK8p	0
1208	@sendavidperdue you are a disgusting and disrespectful individual; mocking Senator Kamala Harris’ name.[NEWLINE][NEWLINE]When Joe Biden wins and Kamala Harris becomes Vice President of the United States I guess it will be easier for you to say Vice President Harris.[NEWLINE][NEWLINE]Vote for Jon Ossoff @ossoff https://t.co/sHpxZLoE5f	1
1209	NEW: We've obtained a list of the top donors from Wall St. that have supported Biden's run for president. Big donations went to pro-Biden PACs. Those who gave big: [NEWLINE]-Donald Sussman[NEWLINE]-James Simons[NEWLINE]-Henry Laufer[NEWLINE]-Michael Moritz[NEWLINE]-Josh Bekenstein (Bain Capital)[NEWLINE]https://t.co/nyn7GqhADa https://t.co/0XKDbtyoRG	0
1210	I swear if you idiots actually vote this dude Biden into office, y’all are dumber than I thought. #Trump2020	1
1211	@Yascha_Mounk @Susan_Hennessey Thanks Trump voters...[NEWLINE][NEWLINE]...and Fox News.[NEWLINE][NEWLINE]#BidenHarris2020	0
1212	@realDonaldTrump The amazing “cure” Trump keeps talking about is Regeneron’s monoclonal antibody cocktail that was made possible by human embryonic stem cell and fetal tissue research that the pro-life Republicans are so adamantly against. The irony and hypocrisy here is astounding.	0
1214	@DavidANicholas @realDonaldTrump Fact. Obama inherited one of the worst economies because of #gop greed. Fact @realDonaldTrump inherited one of the best turn arounds thanks to @BarackObama and @JoeBiden and one the longest streaks of economic gains. Fact. Trump crashed that success. #DumpTrump #BidenHarris2020	0
1215	LOL a Trump commercial just said Joe &amp; Kamala are #FrackingLiars 😂😂	0
1216	@JoeBiden Top Republicans Urge FBI, DOJ To Investigate Hunter Biden’s $3.5 Million Moscow Payday #trump2020 @realDonaldTrump joe biden lies https://t.co/tq5PT6uCa6	0
1217	This is not the America I want for my children,grandchildren or our country to have. Do you!?[NEWLINE]#VoteRed [NEWLINE]#september22ndrg[NEWLINE]#voteNovember3rd [NEWLINE]#StopDestoryingAmerica[NEWLINE]#democratsaremarxists  #Trump2020[NEWLINE]🙏🏼[NEWLINE]🇺🇸 https://t.co/bbKwiKBPbI	0
1218	@mariecountryman @KittyBhagat @Jankowski60 @EclecticRadical @k4_owen @lilith2u @VictorK43995989 @Dennis_Lintz @Patrick63104016 @irisstylosa @celtjules66 @stevewhiteraven @ThatSocialist @LPeckerman The only way to get information out of Trump is to reverse what he says. A vaccine by October means there won't be a vaccine by October. Coronavirus will disappear means it won't disappear. Pence won=Pence lost. Kamala is a monster means she's lovely. And so on.	0
1219	"@washingtonpost Killary Clinton was not nicknamed ""Killary"" without reason! Keep bashing @realDonaldTrump it only pushes his base to love him even more![NEWLINE][NEWLINE]Those who love this country love our great president! #MAGA2020 #Trump2020NowMoreThanEver"	1
1221	Happy #IndigenousPeoplesDay [NEWLINE][NEWLINE]#TrumpsAmerica [NEWLINE]#VoteBlueDownBallot [NEWLINE][NEWLINE]https://t.co/l6EiuNtxk6	0
1223	@JoyfullySunTzu It is the STERIODS playing havoc with Trump's mind. #BidenHarris2020	0
1224	#Debates2020 If #Biden doesn't drool or fall asleep #CNN and #MSNBC will declare him a masterful debater and winner #SenileJoe #SleepyJoe #TaxingJoe. #Trump2020 is the clear choice, proven economy builder. Obama/Biden worst economy ever, worst recovery ever. High taxes no jobs	1
1225	@SenAmyKlobuchar Wow Thank you, I bow🙇‍♀️down to you well said well said👏👏👏 #vote #VoteHimOut #Biden2020 #JoeBiden #elections #Election2020 #TrumpIsALaughingStock #TrumpLiedPeopleDied #DictatorTrump #TrumpLiedAmericansDied #covid19 #coronavirus PLEASE RETWEET‼️‼️‼️‼️‼️‼️‼️‼️ https://t.co/XUEVvmheZJ	0
1226	Kamala was flabbergasted, I don't have time for this. Now listen here, Jack Joe Biden says stepping into the box This here plane done took me to jack off. cant kill guys unless theyre tied to chairs	1
1227	@Acosta Doesn’t matter. You’re either voting for Trump or against him. If you’re “undecided” at this point stay home.	0
1228	@MatthewJshow @realDonaldTrump Dr Fauci the wild card 😂 ok, not the nutter in the WhiteHouse who has no idea what he’s talking about. Did you try the whole bleach/ light up your backside cure? I bet it didn’t work as well as Trumps $100,000 treatment apparently did. Trump is totally insane	0
1229	@Irishman727 @GOP The GOP is vicious and doesn’t play fare I don’t think they will congratulate Joe Biden/Kamala Harris.	0
1230	#MAGA2020 @VP crazy tweets https://t.co/hYubDty1DP	0
