text	problematic
RT @king_daddy001: That bitch got a red COOTCHEE rover and shit &#128514;&#128514;&#128514;&#128514;&#128514; @erykahminor_	1
@slayerific13 @brenda_skelton @daisymcgarr Don't get me wrong G.. I'd hunt birds but that's a lot of work &amp;.. well I just ain't that hungry	0
You state it gook	1
3 years today I was a fucking retard and fell in love. Why was I so stupid? Wish I was coldhearted. #neverlovingsomeoneagain #dontneedanyone	1
RT @Allan_Son: I got gatorades, Twinkies, rice puddings, Pringles, and cookies &#128525;&#128555;	0
Free wop	0
These birds messy.	0
@ZayySwanson @_EmaniMilan I'm jus Tryn figure out when all dem niccas was together like dat	1
@sho_time_ @MitchVorce chill ur pussy gay af	1
I just wanna cuddle with my boyfriend under a fuzzy blanket &amp; drink hot tea and have my hair played with so I can go to bed.	0
I'm up hoe	1
This bitch love me long time i dont know why she wouldnt	1
@kirbys08 @_James_Kirby_ fuck you bitch.	1
These bitches be judging like they experience life and in the billion dollar club. I'm highly favor &amp; doing pretty damn well &#128129;	1
@I12sing pussy.... I ain't had a coochie since I was 16 &#128514;&#128514;	1
"If Dirty D was still around I wonder how many of you younger guys he would call a ""disrespectful son of a bitch"""	1
We ain't gon talk bout yo partnas cuz dey ain't shit like my niccas	1
@NYDNSports @Yankees ugh , @Espo4710 put one 420 dead center off him @StFrancisNews	0
&#8220;@KattWilliams: You can be a hoe without having sex, ask any of the girls texting alotta niggas at the same time.&#8221;	1
RT @Herman_NYRBlog: Yankees shouldn't even bother to show up to Boston, man. Just fold the franchise. Cancel baseball.	0
Yeah im livin right, these bitches dead wrong	1
RT @PrettyFlyyHippy: If you can stick one finger in your pussy and feel all 4 walls . Your still tight &#128076;	1
RT @Honey_GotBunns: @1stBlocJeremiah lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;	1
RT @coldcACE: @1MarKus_A he knows game. He's just gonna make it as small of a loss as possible.she was 1 of Don Juan hoes off jump http://t&#8230;	1
RT @aekulze: In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/xlxdfZxS9s @vocativ http://t.co/E3hhzNThrk	0
@akaREKT @LadyVodkax in with the go to air out with the bad air and where's my next brownie	0
"RT @AyGeraldJay: The ape was like ""Oh you niggas gon learn today"" &#128557;&#128128; https://t.co/FYK1XeBgV7"	1
About to be 23. Officially an old ass bitch	1
"Jtfooooo at ""pussy on fleek"""	1
Twitter is trash	0
RT @t_grun: Yeah I checked my connection, I have fucking wifi. Did you check if you were being a lil bitch nigga? http://t.co/0kvF0REwjd	1
you a hoe nigga forreal	1
"lmao RT @TheBSharp: ""I'm 25 years old, I'm tryna have some fun!"" = ""I'm a hoe"""	1
"RT @macktology101: ""Hehe"" hoe quotes"	1
@EcliptiK @zFearless @prihncess @SSickStory mine pussy	1
"""..All I wanna do is get money and fuck model bitches!"" - Russell Simmons"	1
Ref finally calls it when it's an arm ball but those hoes didn't count the hand ball in the Mexico game. K #yesiamstillsalty	1
I almost stepped on a bird running around the floor ah they are so creepy	0
@justinmiculka01 oh what hoe is she trippin bout then	1
&#8220;@Caiivs: On some real shit if I catch this bitch it's game on.&#8221;	1
@TheSeanyV quit being being a pussy yourself and call them out by first and last name plus SSN ya poon!	1
@Ant_Dgk @Buckm00se @ChainskiBum would this faggot survive in TJ?	1
You'll never catch me in public with a chick that got an iPhone 4s. I'm only seen in public with classy bitches	1
@jennahnorberg I'm always a call away if ya need me nigs	1
RT @BVSEDXJESUS: I want a real relationship &#9994;&#128272; no games, no lies, no side hoes, just me and you &#128152;&#128141;	1
Ruley a bitch ry	1
Sorry all my fellow negros	0
@gundeathjournal @ackdoc @nra lax gun laws? Ur retarded. There's murder there bcuz no one can defend themselves. Only crooks have guns there	0
RT @Matthops82: In conclusion, Lois Lerner is a giant bitch.	1
RT @SteveStfler: Rise of the planet of the apes http://t.co/10yadnRfKS	0
@TherealGeorgeZ you are a pussy without your guns bitch as spic. Your daddy doesn't even respect the sperm he drop in your moms stank pussy	1
RT @AmyRoseKathryn: Justice for British seagull spray-painted red by thugs! The bird won&#8217;t be able to fly anymore! http://t.co/8PyhwE4L8S h&#8230;	0
I be like nigga you's a real mark ass bitch for that lol	1
I found your arm in that trash receptacle and your leg in the mud down by that stream.You should consider keeping better track of your limbs	0
@Ican_onlyb_Nika them bitches be smackin	1
"RT @isminiHoran: &#8220;i&#8217;m running like a bitch&#8221;
&#8212; Michael Clifford, role model and inspiration to many"	1
I was such a pussy back then lol like its crazy	1
Oomf got hella hoes &#128586;	1
my nigguh wtf	1
RT @Neeksbethatguy: @JesseCanon @tonykivarkis @zramsin @Dirrttyydan @NaramY22 he busted a bitch n rolled stop sign hahahaha	1
*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.	0
RT @OG_Steep: I dislike them weed men that bless u a couple times then begin ta tax ya , like damn pussy you tryna play a pothead	1
@itsjaylaaa I don't fight bitchez. They bitch during it to much.	1
RT @sadaIlday: school is so pointless. im just trying to pass the class and get out this bitch	1
RT @TiredOfTyranny: Jihadi Work Accident: Seven Taliban Fighters Including Top Commander Killed When Roadside Bombs Detonate Prematurely&#8230; h&#8230;	0
All a nicca need is time .. #BePatient	1
My mom told me never use the word cunt... ITS MY FAVORITE WORD!!! Cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt	1
"""You got hella hoes"" http://t.co/ZN1A0gsTpc"	1
"@dish 
Was just wondering if yo espect to add mo colored tv stations befo I renew dis"	0
RT @paul_lander: Yesterday, the caged bird sang the blues. RIP #MayaAngelou.	0
"""no pussy, or not tryna go to the studio, don't CALL my mufuckin crib like that, god. Yo. Word up god I will BUSS YO SHIT, god, word up"""	1
How y'all associate or even entertain that bitch ass nigga is beyond my comprehension	1
RT @dallywaggz12: I may be a bitch, but least I keep it real.	1
RT @YoungGizzle_: You bitches selfish .. Y'all want Father's Day too? Damn lol	1
"Yost on Portsmouth ""this is the biggest white trash county in the nation"" #YostKnowsMost @iDOWNTOWN"	1
@WakeUpPeeps1 Read w/o slant your orig statement said 'everything' we have...that is the only extreme comment made	0
Well thank goodness I got other musicians that aren't bitches.. like @Tampa_Rick for example.	1
"RT @keep_ita_hunnit: Ya bitches got boddies but act like they dont count cause ya ""loved"" each other lmaoo"	1
RT @Killa_Rilluh: Instagram always be acting like a bitch bruh	1
"""@Coley_Cee: Let me make a couple tweets off cuzzo page, so I won't get in twitter jail.""lmao bitch don't trick me again"	1
OMG This bitch on the Tico wont STFU ALREADy!!!!	1
This guy is nits&#8220;@Lucci_Dpc: i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy&#8221;	0
"RT @tightgripp: this bitch just said ""I hope it snows like hell this summer "" &#128563; now How in the actual FUCK do you expect that to happen?"	1
Ur no from here, u act sound infront ae me or I'll be an awfy cunt nd break ur fukin phone tae	1
@percolate @kcraigwell what's next? fingers in dykes?	1
@poak_ But then you have no idea what people's actually personalities are like maybe Pamaj has always been a cunt hahaha	1
RT @ThePoke: This crow in Aberdeen just won at photobombing (pic by Steve Black] - via @DailyMirror http://t.co/qDcLxyjOCt	0
"Ghetto ass bitches came in my job talm bout sum ""o yes u daddy down"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"	1
Im nt rey talk about a dumbass bitch thats lost in this world, she really need to be saved at save http://t.co/E0JVa37bim try it, it wrks	1
"@Shitter_Gape @OptimisticDoom 
Hey...hoe di doe...dat is funny if its da girl"	1
wouldn't be such a bitch if people didn't piss me off 24/7	1
RT @xDSmooth: Nooo I left my papers in the basement n my niggah getting some cakes down there -.-	1
RT @sblmnl_crmnl: @woods_lamar shut your nigger ass, lamar	1
I can fuck yo bitch and you can't	1
"Jenna came for one pair of shoes. Took two pair &amp; four shirts. ""In case."" Her retarded ass is going to work. Lol"	1
RT @MANIAC3X: @Buckm00se I'd rather be from a rancho then live in ghetto ass urban areas with niggers and nigger impersonators. Adopting ni&#8230;	1
"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr"""	1
@xDSmooth follow me back hoe	1
@Cryystalina haha yes niggah but yesterday night Idk man it hit me at night like around 2 in the morning didn't go to sleep till like 4..	1
RT @prettykells: &#8220;@100046729: That's fucked up when a bitch you fw , down talk you.. Then with hoes they claim they don't fw &#128080; funny.&#8221;&#8252;&#65039;&#8252;&#65039;&#8230;	1
1 more game of 2k then I'm finish my new book ... John Grisham cold then a hoe	1
RT @CrittaMo: I'm getting tired of these same ol no hope broke bitches! No job, all they wanna do is twerk and smoke Swishers	1
@Miss_Didi23 @LINDNLD @KLSouth shut up you nappy headed hoe	1
@InEyeAleE shit ain't gon be funny when you need me to get you outta a horrific car crash, bitch.	1
RT @eidolon_ebooks: dreamt i was in a trash bag, btw.	0
RT @OTBVA: mook gon wi 3-0 but this battle is bad	0
RT @FlyEaglesNation: Yeah, #Eagles definitely aren't finishing 4th in division. Not this year bitches.	1
That's a deal breaker, yo pussy shouldn't smell like my sweaty hooping shorts	1
hoes pick me like dandelions #PickMe	1
RT @AlissaOnelove: A nigga will talk down on a female with the same mouth he ate her pussy with..	1
If we get any trick of treaters I will be giving out Android advice. So... stop on in, faggots	1
"It's official. I leave America January 3rd. See ya bitches in February. 

Have fun with winter for me."	1
&#8220;@SimplyHype: @kobebryant shut the fuck up, you fucking trash nigga, work on another ring&#8221; http://t.co/6RleNKR7EE	1
RT @SpongebobMemory: The sash ringing..the trash singing..mash flinging....the flash stringing...ringing....THE HASH SLINGING SLASHER! http&#8230;	0
These hoes cant fuck wit you	1
RT @Wonkasm: R.I.P. to the hoes dying for attention	1
.@CoryBooker is running around town delivering food to people. If he takes out the trash too he is the perfect boyfriend.	0
@ImToBlame you a fatherless wallet carrying ass video game playing ass negro breh. You filth. No way you can afford to date a #TwitterHoney.	1
@rikki_lovee @StephyRae7 @TheOneMiss_Luu @GabrielaAngela4 Lets hangout Monday nigs?	1
RT @FunnyQuotees: I hope a bird shits on your face, bitch.	1
RT @thegame: RT @sean_locs93: The Game Beats 40 Glocc in LA (Full Video) http://t.co/80lf7HvsWm via @youtube - this bitch 40 cop can't be s&#8230;	1
Hypocritical little bitch	1
This pussy dryer than yours... RT @LoyalLamb85: Drier vs. Dryer :(	1
All deses bitches know that you're my nigga.	1
Bitches be trying to squash all beef wen they find out they pregnant! Some hoes dont give a fuck!	1
"RT @Meeting_aJERNed: Fam RT @PBS_Impulse9: ""It ain't nothin to cut that bitch off""

--- Vincent Van Gogh"	1
@AndrewJBurns1 I would but I got dat new monopoly wit da cards.ill hold it up n see if a hoe will let a nigga swipe on credit	1
@Highwayy_17 you're a bitch	1
@Dalton_ryann laying in bed bout to pass out 630 is gonna be a bitch	1
"RT @Nostradamnisuck: Mary had a juicy clam,
Was always good to go
Little touch of boated man
And she began to flow

#HallmarkNostraCollecti&#8230;"	1
fuck this fat mexican bitch.	1
"She like ""bitch you know I got next, yasss"" http://t.co/5XVpWWFrub"	1
@Charlie4927 Hi Charlie, have a great day	0
@mel0_yell0w ain't that a bitch.	1
RT @ArlisDoNotChill: This bitch played too much Subway Surfer http://t.co/BK5UnHQO3z	1
"RT @ChaseMyChucks: ""@viva_based: @CallME__Jetson hoe ass nigga. &#128529;""Hoe Ass Nigga x2"	1
I can't with this disrespect ass bitches	1
@_EB_Games @BigBBrown Fuck all you hoes. lol	1
Play pussy and get fucked!	1
RT @TattedPapiChulo: Females nowadays don't like to do anything freaky, because you niggas gossip about it like bitches	1
What's this bitch retarded? GIVE ME BACK MY 16 DOLLARS &#8220;@AmandaBynes: Every time I meet somebody I assume I'll never meet them again&#8221;	1
RT @WORIDSTARHlPHOP: When a bad bitch asks you to come over http://t.co/f6eXLRZ8Vd	1
RT @ItsNotHarold: I've noticed that it mostly be the bitches whose hair don't even reach their shoulders that talk the most shit	1
@alliemathews tweet but don't text back ok fag	1
&#8220;@itsDeSha__: I don't take people niggas bitches don't play about they niggas , specially they baby daddies &#128557;&#128514;&#128514;&#128514;&#8221;No BS	1
For all we know this nigga a rapist. Y'all hoes dumb &#8220;@daniellathepimp: *melts* http://t.co/RRROzn5bdy&#8221;	1
Meet India&#8217;s amazing, death-defying monkey king &#8594; http://t.co/dGcmLFSIrh http://t.co/VYw3FsWwdv	0
"RT @HlGHKEY: If ya girl texts back slow you gotta hit her with the ""so who else you texting?"" Watch That bitch get more defensive than dwig&#8230;"	1
Okay, kids. #RickAndMorty just came on. That's how I know I'm tweeting WAY TOO LATE on a #Sunday night. #booya #bitches&gt; I'm outta here&gt;	1
Turnup on all of you hoes	1
I always listen to ghetto ass rap when I get ready for football games.	1
Oreo Shake, I want you.	0
@idclogan bad ass bitch!	1
Mr President &amp; homeland security, please ignore any foreign threats and focus your sole attention on our police force #ACAB #LANDOFTHEFREE	0
"RT @ClintSwiftness: I hate bees man. They be like 
""Buzz buzz bitch"" and I'm like 
""Nah man I ain't done shit to you"""	1
All that x rays, no wonder the bitch got two heads #AHSFreakShow	1
Build a bear &lt;&lt;&lt;&lt; build a bitch	1
You da bess, you deserve a crown bitch!	1
I could have so many bitches right now... Lately they been loving Flee	1
RT @HoboKarl: While the men will often be rambling and retarded, the women will appear trashy and tipsy, lawless and lustful http://t.co/A5&#8230;	1
I'm done crying. I'm done being worried! Ain't no bitch in me, or is stupid written over me	1
Thick bitches &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;	1
RT @Cajun_peach: Because humans aren't delicious ho RT @peta: Smarter than dogs AND your 3-year-old child. So why EAT them? http://t.co/eRT&#8230;	0
@bonnoxxx &#128557;&#128557;&#128557;&#128557;&#128557; how u kno im talkin bout you bitch lmfao	1
I wnna go to ihop bitch	1
I love going to @Walmart and looking at #guns with my wife. We talk about them in Spanish as the rednecks stare at us and reconsider #2A.	1
You trash tho RT @OME23Y: Edgewood Basketball court NOW!!!!	1
RT @xobeauty___: if i was to really be straight bold bitches will hate me man	1
@StephDaMARTIAN they made up endearing names for us like nigger spook &amp; monkey	1
I think I broke a rib when I fell in that ditch, turning into a pussy? I think not.	1
RT @raejeanhightowe: &#8220;@Swuu_TheGod: Stop &#9995; playin bitch &#128589; you know I'm MVP &#127942;&#128526;&#8221;	1
RT @AbortionFunds: Grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo ...	0
@RealSkipBayless of course u would you PC lemming.one just says the word nigger.the other has all the potential to reek havoc on society	1
Baked Montreal chicken, cheesy brussels sprouts, garlic butter triple cheddar &amp; chives yellow mashed&#8230; http://t.co/XsGW1kSqCW	0
RT @JohnnieGoings: Money, clothes, hoes, and cars. #Merica	1
@team_Darrion night jigaboo http://t.co/vxKCG4yGXF	0
@djfeds lmao yeah bitch that lil shit ripped .!	1
I always wanted a bull dog them hoes clean fuck a pit	1
@Cay_JEN I didn't think you knew of a bird that couldn't be tamed. #cajuncharm	0
2+2 not knowing wtf it is bitch	1
@taylanicolexo you're just a pussy.	1
RT @ImNeverChillin: You get drunk with a bitch and u try and grab her ass she get all offended, Well excuse me bitch I thought u were a hoe	1
girls will hoe just as the sun will shine	1
RT @emma3156: Quit hoggin the blunt bitch&#58373;	1
lol @ that tweet zebra.	0
@felipefrost23 you can be whatever you want since you aren't a lying ass bitch ass childish ass mother fucker	1
"I hate when people call me ""mate"". Were not in England you fucking twat"	1
@Fulf_ShawnFulf peckerwood	1
@_LifeOfSin theeepp that's my bitch	1
On ya pussy rap sheet it's a whole lot of bros !	1
Why give a bitch ur heart when she'd rather have a purse. Why give a bitch an inch when she'd rather have 9. These hoes aint loyal #lilwayne	1
@tracieeeeee wha? me? i'm just waiting for showtime to bring back queer as folk.	0
Even though Lil Wayne's music has turned into trash, No Ceilings and I Am Not A Human Being will always be my favorites.	0
Is there a full moon out? #CrazyAssholes out in full force and I'm not talking about muzzies or liberals&#8252;&#65039; And I'm in the mood to oblige.	1
RT @reidk_97: Flappy bird is dusty	0
RT @stephpaulus: I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheen's house.	0
RT @Steven_ratata: @savanigga warning shots are for pussies I'm just gonna gun you down! And steal your pink boots!	1
@Marcfoor4 bitch you can get to.	1
"RT @Salon: A trash-talking athlete vs. a violent congressman: Who's the real ""thug,"" here? http://t.co/dFNdCqWDAX via @joanwalsh"	1
Lmao RT @iPOSTBADTWEETS: Lowkey Peyton Manning trash	0
RT @MasterSleepy: @JefDaBest cranberry juice niggah ... 100% cranberry with vitamin c ... You'll piss it out	1
Bruh bitches be wearing heels and club outfits to school and shit &#128553;&#128514;&#128128;	1
coulda been trash talking that nigga cuz NIGGA GOT SPANKEDDD IN FANTASY	1
How do you greet your friends? &#8212; yo bitch what's up &#9829; http://t.co/012llZCmSU	1
&#8220;@dnumberbefore2: Congrats to kim k .this a great day for hoes everywhere&#8221;	1
"""Well bitch, biology said..."" &#128514;&#128514;&#128514;"	1
RT @ayoooitsjelly: some niggas act like straight up bitches	1
RT @KingHorseDick: If he tell u that u got some good pussy but he never try to hit again.. what that mean?	1
Oriental rugs cause I'm flyer than a dove.	0
@BodyByMalone Lesson 12 don't pass out at before 12 like a lil bitch	1
@1SonofYahweh and he whips mommy with the belt. They have not arrested this black womans real nigger yet. She got what she wanted... death!	1
Bout to unfollow all the bitches I follow currently and follow all new bitches. I need change in my life and I feel like that's a good start	1
"RT @ScruffDaddy_: ""Here she go being a hoe again""-dog http://t.co/vnZ5v4VFSm"	1
I'm the real Tony Montana, I got 50 naked bitches on a banana boat	1
This headache is a bitch &#128543;&#128548;	1
"RT @BitchNiggaAlexx: Girls be 6'0 talking about ""catching feelings"" bitch you need to catch this TD pass I'm about to throw you smh"	1
Good morning, you hoe ass niggas. *Pimp C voice*	1
@Mahdyymahd @SoftestMuffin @_tee13 @TorahBlaze like the cure time when u shut da fuck up from gettin in other folks bizness like a lil bitch	1
RT @KayciMalynn: @__0utcast___ hey cunt, I miss you. &#128557;&#128557;	1
#DegenerateArtist Isn't a bitch walks back his words&gt; Isn't a WITCH who questions a TURD&gt; I'm a GLITCH WHO EVOLVES YOUR ABSURD!!!!!!!!!!!	1
Yup RT @Durags4Eva: Egg nog trash rap	0
&#128530; my nerves are being worked cos of my monkey &#128529;&#128545;	0
As soon as bitches get on a come up you got that one bitch that CANT Wait to tell ppl your downfall before the come up &#128528;&#128528;. #Haters	1
&#8220;@Stfu_NobodyCare: @codizzlleee @Satisfied_x you fck like a hoe so no thank you . Ima be classy when I do it &#128128;&#8221; &#128128;&#128128;&#128128;&#128128;&#128128;&#128128; bitch I'm dead	1
@Ish_MallyMal @JayJuice22 all trash to me	0
"""I know that shit eatin grin! You either just fucked the girl of your dreams or you sold a car. We know you're a faggot. What'd you sell?""&#128514;"	1
RT @aurie_xo: Fuking bitches that don't move when you say excuse me is what's wrong in this world.	1
I'm finna see the Yankees win a baseball game	0
@Buster_ESPN Sounds like they are holding back info.......Yankee shill	0
"@noobde @RodriguezLiam *draws perfect scorpion*

*writes name all retarded*"	1
@litigiousmind I skipped the running. And am eating chips. And brownies.	0
Aint this a bitch,! The power out from this shit.	1
Hahah its funny how all the little dumb hoes want to follow you nigga just to be all up in your ass like bitch the fuck you kreepen fo?	1
RT @FreakNation69: Eatin the pussy right and she push you off &gt;&gt;&gt; http://t.co/kg17wWI0vX	1
@kvngkendric_ fight . Expose hoes , do some super gay shit , anything negative , since that's how society works.	1
S/O to flowing wells varsity soccer tomorrow yall are playing ironwood Kick their asses. I'm pretty sure this fag is playing @SamJAlexander	1
Dress like a hoe, I'm goin at you like a hoe just like any other nite. Forget Halloween.	1
RT @MileyCyrus: i know what color my skin is. you can stop with the friendly reminders bitch.	1
People who chose the country over the City are miserable trash. They deserve neither respect nor consideration. They are less than scum.	0
"RT @Factsionary: Pink ""albino"" dolphins are extremely rare but do exist in the wild. http://t.co/gWyLpgC9lP"	0
School ghetto as fuck http://t.co/QrhwQTUEU1	1
"Remember when black girls out numbers in front of shit. ""I'm 9 hungry"" ""You 7 stupid hoe"""	1
If you ballin then buy ya bitch something	1
@ameriC00N @joeylattime Christian keep laughing and me and him will fuck u up instead pussy bitch	1
@Liveitupjersey yeah, I seen you tweet about bitch &amp; block. I used it...it fits!	1
"These bitches both average. Lmao @ ""baddie"" &#8220;@VineForTheByrd: Pretty girls be like &#128129;https://t.co/nVuHkNAN5m&#8221;"	1
@GoneWithKalijah I watched the 1st season bc I wanted to see the diff sides of Elijah. Not to see a thristy hoe who uses Walgreen's hair dye	1
@Nick_Coffee bitch i hit you with the dm and a nigga aint dm back	1
RT @Dee_InsideYou: Team no hoes &#128514;&#128076;	1
RT @Larissa_x33: you be smokin my dick bitch	1
&#8220;@_1KANE: LMAOOO I find this shit so funny y'all hoes ain't content with working it out with one nigga http://t.co/dBtcv0fBN1&#8221;that's boring	1
@kieffer_jason here let me say it more clearly since your retarded ass don't understand	1
"RT @obey_jrock__: So not ready for the ""new year, new me"" tweet bullshit to come
You the same hoe you was last year
Chill the fuck out"	1
@TripleCz_3G @OffsetYRN lmao take off thru, quavo can't do shit but make hooks, offset da only 1 solid but I kno niccas been tellin him dat	1
do these bitches that tweet about taking adderall everyday think their hard or nah	1
I hate bitches. Thirsty ass bitches	1
RT @greyyygoose: @marsvalo @Cheesus85 shut up bitch lol	1
@angelo_GL @Tommy_Russell_ yall aint gon get a stitch of pussy....	1
@EmmaNillaNilla cocky sons of bitches	1
RT @Brennanculp: But if you a hoe, do you. I ain't judging you. Get it in, but don't hurt someone in the process, be straight up ab it	1
#TjohnGang&#128520; lil bitch follow me ! http://t.co/sd8UhT4DNY	1
RT @Meechgod: &#8220;@1017_Sqquad: But it's some bad bitches on backpage ... You might find one of yo followers on there too &#128064;&#128064; &#128056;&#9749;&#65039;#WhereTheyAtDo&#8230;	1
"""I'm gonna piss on your dimple @SoNi99a_: Stop wasting prayers on trash teams lol"""	1
"&#8220;@TreMelvin: hoes be like ""omg i love my new comb &#10084;&#65039;"" http://t.co/nuYjUx1SK3&#8221; thought this was Perro"	1
RT @FoodPornsx: Oreo Drumstick! http://t.co/AcN8J59r6b	0
"""@hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA"" fuck yeah"	1
This nigga been all in public with his new young bitch, rubbin it in her face but when she reacts it WW3? She probably ain't even seen Drake	1
DMV nigguh dress funny as hell	1
"I'm making a t-shirt. It says ""Ke$ha, the white trash slut I wish I was."" for teenage girls with shitty tasted in music."	1
RT @ScottyRackss: My Wifi stronger then half y'all hoes relationships lol	1
I'm in this bitch &#128563;&#128563;&#128563;&#128563; like a mf &#128514;&#128514;&#128514;&#128514;&#9996;&#65039;&#127811;&#128080;&#128168;	1
@Roc_SS @BallHawk_Carter nah son we ca go half if it was my girl bitches be wanting to spend 400 and up on some fake hair	1
@Black_Angelo25 chill cuz you'll regret it bro, your hitting that hoe rn why quit?	1
' This niggah pharrell or whatever this niggah name is don't deserve shit for that white ass gay song .	1
Fuck you and the bitches you talking to	1
Goodbye x Young Dolph featuring Trinidad James &amp; Shy Glizzy	0
RT @ImNeverChillin: pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga wi&#8230;	1
"RT @_naptural_: ""@NoBeeetch: When you drop all your hoes for the wrong one and you gotta bring em back http://t.co/vUBKmFQyAJ"" LMFAOOOOOOO"	1
My mom bitches too much	1
@kieffer_jason bitch let's fight today where you at or are you going to bitch up again. I think your going to bitch up again	1
@Iemonaids right in the pussy	1
These nigs is haters man, and I've made myself so easy to luv	1
This is a long yellow for a bunch of track sweeping. Not a ton have taken opportunities to pit. #IndyCar #GoProGrandPrix	0
@mckinley719 bitches bow down	1
Ha bill bellicheck wouldnt give an interview what a pussy!!!! Hey bill karmas a bitch!!!!!!!!	1
@JawShoeeAhhh *bitch	1
&amp;&amp; some of you hoes too... http://t.co/yJPSMAS4k2	1
"&#8220;@JalenRose: ""I'm rich......"" (Dave Chappelle voice) signed #MLB PED users.&#8221; Say bitch you pussy"	1
@ChristyMack ugly flat chested prude ass white bitch	1
I got my mind on my money, all I needs a bad bitch so I can ride round the city and spend this cash with	1
"RT @DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/a1SDHBY8XT"	1
Pappadeaux got the best chicken strips I swear I squeeze lemons over them hoes!	1
The willow tree in Pocohontas was my bitch at 7 years old	1
I had wack dick until I started messing with white hoes. They stuck around &amp; let a young goon practice on em.	1
I'm tryna turn M's to B's innis bitch and I ain't never paid to be wit no bitch!	1
@Meeeesh1395 my fuckin mom is a bitch. Like she aint even payin for it. Dylan is and he said its fine.	1
"RT @Whitesidemzu: Me: MOM CAN YOU MAKE ME A SANDWHICH!!! *doesnt hear* *whispers to myself* ""deaf bitch"" Mom: WHAT THE FUCK DID YOU JUST SA&#8230;"	1
Check his hoe for I check her &#128175;&#128129;&#128581;&#128079;	1
&#8220;@beautiful_bleus: 7. You still fucn ya ex?&#8221;na that bitch corny	1
hell would freeze over before I ever let any bitch kick me in the fuckin face	1
RT @ThatIrvNation: @Satisfied_x fuck you bitch, if I said it was, it was	1
@_RenaissanceJay nigga stop hatin bitches be feelin coolio b. N two if u think dem bitch made niggas got yo back u smokin big worm shit	1
How you stay faithful in a room full of hoes? &#128549;	1
@TexasHumor drinking a bitch beer outta a badass kuzie	1
""" i'd say im back to the old me but my old bitches would get excited "" &#128524;"	1
#DegenerateArtist Sniffs whiffy balls involuntary, cuz a FAIRY walks DOWNTOWN HAIRY, #climatechange all our scary sense of hillbilly sneeze&gt;	0
"Another high point was a Hungarian calling me ""cheat fuck"" and ""cheat pussy"" for doing well."	1
@YamanakaValerio bitch it's not til Thursday	1
"""captain save a hoe"" is the most annoying phrase"	1
RT @CauseWereGuys: Sex on 1st date dont mean you a hoe, waiting 120 days wont make you a wife, cute pics dont mean you happy &amp; having a tit&#8230;	1
My bitch ass buddy pmo	1
RT @KINGTUNCHI_: I need a new bitch !	1
@SteveStockmanTX hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people	1
RT @1Smedia: When a hoe gets too friendly with Bae &#128545;&#128548;&#128127;&#128298; http://t.co/figgTHzk0L	1
Dey gave da wrong nicca money	1
RT @6THGRADER: Lol new kid at school... thinks he can take me at tetherball. Bout to show him why I get all the playground pussy. #baller #&#8230;	1
Fuck the church you attend , fuck your god, fuck the nigguh you call the savior . It's a fucking new world order baby	1
I think I'll just eat this brownie and pass out	0
So real it's unreal LOL #Yankees #WorldSeries #27andCounting #MLB #MLBtheShow12 http://t.co/tdMrBsnP	0
@SAULSOF1LTHY pussy boi	1
"RT @scott1023: ""I said thin mints bitch"". http://t.co/yRVQjxeyqO"	1
I got a main bitch I got new hoe love my Ak but I got my .44	1
@KeyshawnSwag on god niggaa be tryna say aids been out longer and shit like no bitch Ebola been out here &#128514;	1
RT @FunnyPicsDepot: this bitch at the mall shaped like mr. incredible http://t.co/L8CuVNznWm	1
@xcorey21 uh you're trash. &#128536;	1
@Cotton_Candy9 lmaoooo aye people person so you know lil Rico got hoes hahaha	1
RT @Swizzzy: I know she a hoe if she believe in astrology.. Ima make a sign for that.	1
I didn't even get to see my baby today. Smh it's all my moms fault. Selfish bitch.	1
No skimp shit here bitch	1
@GirlThatsVonte i wont ima come piss in yours bitch	1
"@marcostc__ niggas be pressed 4 pussy
it ain't nuthin
instead of worrying who dat bitch fucking 
why don't u get chu sum money"	1
RT @Bob_Heller: Whoever called it the lowest common denominator and not stupid pussy number was probably more mature than me and definitely&#8230;	1
She unfollowed me after I said I cried watching dawn of the apes lmaooooooo	0
I can't never be no bitch nigga , thats how you get treated like a bitch	1
why tf is this bitch in my class wearing all brewers shit it's football season,,,,	1
